output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.2,32,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.25,34,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.3,36,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.35,38,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.4,40,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.45,41,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.5,44,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.55,45,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.6,47,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.65,50,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.7,52,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.75,55,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.8,58,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.85,62,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.9,67,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.95,76,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.975,84,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.99,92.00999999999999,2026-05-09,wk inc rsv hosp,0,2026-05-09,08
quantile,0.01,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.025,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.05,9,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.1,11,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.15,12,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.2,13,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.25,14,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.3,15,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.35,16,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.4,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.45,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.5,18,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.55,19,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.6,20,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.65,21,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.7,22,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.75,23,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.8,24,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.85,26,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.9,28,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.95,31.049999999999955,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.975,35,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.99,41,2026-05-09,wk inc rsv hosp,0,2026-05-09,09
quantile,0.01,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.025,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.05,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.1,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.15,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.2,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.25,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.3,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.35,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.4,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.45,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.5,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.55,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.6,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.65,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.7,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.75,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.8,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.85,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.9,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.95,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.975,2,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.99,3,2026-05-09,wk inc rsv hosp,0,2026-05-09,11
quantile,0.01,0,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.025,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.05,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.1,2,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.15,2,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.2,3,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.25,3,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.3,3,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.35,4,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.4,4,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.45,4,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.5,5,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.55,5,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.6,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.65,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.7,7,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.75,7,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.8,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.85,9,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.9,10,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.95,12,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.975,14,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.99,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,10
quantile,0.01,78.99,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.025,84,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.05,91,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.1,99,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.15,104,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.2,109,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.25,113,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.3,117,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.35,121,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.4,125,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.45,129,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.5,132,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.55,135,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.6,139,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.65,143,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.7,148,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.75,153,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.8,158,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.85,165,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.9,174,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.95,191,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.975,205.02499999999986,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.99,225.01999999999998,2026-05-09,wk inc rsv hosp,0,2026-05-09,12
quantile,0.01,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.025,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.05,9,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.1,10,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.15,12,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.2,13,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.25,13,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.3,14,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.35,15,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.4,16,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.45,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.5,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.55,18,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.6,19,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.65,20,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.7,21,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.75,22,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.8,23,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.85,25,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.9,27,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.95,31,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.975,34,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.99,38.00999999999999,2026-05-09,wk inc rsv hosp,0,2026-05-09,13
quantile,0.01,1.990000000000002,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.025,2,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.05,3,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.1,4,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.15,5,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.2,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.25,7,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.3,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.35,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.4,9,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.45,10,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.5,11,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.55,11,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.6,12,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.65,13,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.7,14,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.75,15,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.8,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.85,19,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.9,21,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.95,25,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.975,30,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.99,36,2026-05-09,wk inc rsv hosp,0,2026-05-09,15
quantile,0.01,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.025,10,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.05,12,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.1,13,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.15,15,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.2,16,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.25,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.3,18,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.35,18,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.4,19,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.45,20,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.5,21,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.55,22,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.6,23,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.65,24,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.7,25,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.75,26,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.8,28,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.85,29,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.9,32,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.95,36,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.975,39,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.99,45,2026-05-09,wk inc rsv hosp,0,2026-05-09,19
quantile,0.01,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.025,1,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.05,2,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.1,3,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.15,4,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.2,4,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.25,5,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.3,5,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.35,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.4,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.45,6,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.5,7,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.55,7,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.6,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.65,8,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.7,9,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.75,9,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.8,10,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.85,11,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.9,12,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.95,14,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.975,15,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.99,17,2026-05-09,wk inc rsv hosp,0,2026-05-09,16
quantile,0.01,27,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.025,30,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.05,34,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.1,39,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.15,42,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.2,44,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.25,47,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.3,49,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.35,51,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.4,53,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.45,55,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.5,57,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.55,59,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.6,61,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.65,63,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.7,66,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.75,68.25,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.8,72,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.85,75,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.9,80,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.95,89,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.975,94,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.99,104.00999999999999,2026-05-09,wk inc rsv hosp,0,2026-05-09,17
quantile,0.01,21,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.025,24,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.05,26,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.1,30,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.15,32,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.2,34,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.25,36,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.3,38,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.35,39,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
quantile,0.4,41,2026-05-09,wk inc rsv hosp,0,2026-05-09,18
