output_type,output_type_id,value,reference_date,target,horizon,target_end_date,location
quantile,0.25,46,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.3,49,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.35,51,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.4,54,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.45,57,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.5,60,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.55,63,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.6,66,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.65,70,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.7,74,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.75,78.25,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.8,83,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.85,90,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.9,97,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.95,108.04999999999995,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.975,123,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.99,136,2026-05-02,wk inc rsv hosp,0,2026-05-02,08
quantile,0.01,6.990000000000002,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.025,8,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.05,9,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.1,11,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.15,12,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.2,13,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.25,14,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.3,15,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.35,15.649999999999977,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.4,16,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.45,17,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.5,18,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.55,19,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.6,19,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.65,20,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.7,21,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.75,22,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.8,24,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.85,25,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.9,27,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.95,30,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.975,33,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.99,36.00999999999999,2026-05-02,wk inc rsv hosp,0,2026-05-02,09
quantile,0.01,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.025,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.05,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.1,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.15,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.2,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.25,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.3,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.35,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.4,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.45,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.5,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.55,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.6,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.65,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.7,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.75,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.8,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.85,0.14999999999986358,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.9,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.95,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.975,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.99,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,11
quantile,0.01,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.025,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.05,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.1,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.15,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.2,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.25,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.3,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.35,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.4,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.45,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.5,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.55,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.6,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.65,4,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.7,4,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.75,4,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.8,5,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.85,6,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.9,6,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.95,8,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.975,9,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.99,11,2026-05-02,wk inc rsv hosp,0,2026-05-02,10
quantile,0.01,98,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.025,107.975,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.05,115.95,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.1,126,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.15,134,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.2,140.8,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.25,145,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.3,151,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.35,156,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.4,162,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.45,168,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.5,173,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.55,178,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.6,185,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.65,191,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.7,198,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.75,205,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.8,212,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.85,222,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.9,235,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.95,259,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.975,285,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.99,302,2026-05-02,wk inc rsv hosp,0,2026-05-02,12
quantile,0.01,15,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.025,17,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.05,19,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.1,23,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.15,24.849999999999966,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.2,26,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.25,28,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.3,29,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.35,31,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.4,32,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.45,33,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.5,34,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.55,36,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.6,37,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.65,39,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.7,40,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.75,42,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.8,44,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.85,47,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.9,50,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.95,55,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.975,60,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.99,68.00999999999999,2026-05-02,wk inc rsv hosp,0,2026-05-02,13
quantile,0.01,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.025,0,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.05,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.1,1,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.15,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.2,2,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.25,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.3,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.35,3,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.4,4,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.45,4,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.5,4,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.55,5,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.6,5,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.65,6,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.7,6,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.75,7,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.8,8,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.85,9,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.9,10,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.95,12,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.975,14,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.99,18,2026-05-02,wk inc rsv hosp,0,2026-05-02,15
quantile,0.01,14,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.025,15,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.05,17,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.1,20,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.15,22,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.2,24,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.25,25,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.3,27,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.35,28,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.4,29,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.45,30,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.5,32,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.55,33,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.6,34,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.65,36,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.7,37,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.75,39,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.8,41,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.85,43,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.9,47,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.95,53,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.975,59,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.99,66,2026-05-02,wk inc rsv hosp,0,2026-05-02,19
quantile,0.01,3.990000000000002,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.025,5,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.05,6,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.1,7,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.15,8,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.2,9,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.25,9,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.3,10,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.35,11,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.4,11,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.45,12,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.5,13,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.55,13,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.6,14,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.65,15,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.7,15,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.75,16,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.8,17,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.85,19,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.9,21,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.95,23,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.975,26,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.99,28,2026-05-02,wk inc rsv hosp,0,2026-05-02,16
quantile,0.01,54,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.025,60,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.05,65.95,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.1,73,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.15,79,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.2,83,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.25,87,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.3,90,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.35,94,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.4,97,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.45,101,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.5,104,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.55,107,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.6,111,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.65,115,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.7,120,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.75,125,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.8,131.20000000000005,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.85,138,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.9,149,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.95,163,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.975,175.02499999999986,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.99,190.01,2026-05-02,wk inc rsv hosp,0,2026-05-02,17
quantile,0.01,29,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.025,33,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.05,37,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.1,42,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.15,45,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.2,47,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.25,49,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.3,51,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
quantile,0.35,54,2026-05-02,wk inc rsv hosp,0,2026-05-02,18
